Triathlon Olimpico Internazionale della Versilia - V Trofeo "Città di Pietrasanta" | 18-10-2026 | Pietrasanta (Lucca) | Toscana | Triathlon Olimpico Internazionale della Versilia - V Trofeo | https://www.myfitri.it/evento/3911
Triathlon Sprint Altotevere | 03-05-2026 | San Giustino (Perugia) | Umbria | Triathlon Sprint Altotevere | https://www.myfitri.it/evento/4028
Triathlon Sprint dei Principi | 26-04-2026 | Fossano (Cuneo) | Piemonte | Triathlon Sprint dei Principi - Fossano (CN) | https://www.myfitri.it/evento/4045
Triathlon internazionale di Mergozzo | 13-09-2026 | Mergozzo (Verbania) | Piemonte | TRIATHLON INTERNAZIONALE DI MERGOZZO | https://www.myfitri.it/evento/3964
VENICE CAORLE TRI 2026 | 10-05-2026 | Caorle (Venezia) | Veneto | TRIATHLON OLIMPICO NO DRAFT SILVER CAORLE | https://www.myfitri.it/evento/3989
VENICE CAORLE TRI 2026 | 10-05-2026 | Caorle (Venezia) | Veneto | TRIATHLON SPRINT RANK SILVER CAORLE | https://www.myfitri.it/evento/3989
VENICE JESOLO IRONMAN 70.3 | 03-05-2026 | Jesolo (Venezia) | Veneto | VENICE JESOLO IRONMAN 70.3 | https://www.myfitri.it/evento/3933
VIII TRIATHLON LE BANDIE DEGLI EROI | 17-05-2026 | Spresiano (Treviso) | Veneto | VIII  MINITRIATHLON  GIOVANILE LE BANDIE DEGLI EROI | https://www.myfitri.it/evento/3932
VIII TRIATHLON LE BANDIE DEGLI EROI | 17-05-2026 | Spresiano (Treviso) | Veneto | VIII TRIATHLON KIDS LE BANDIE DEGLI EROI | https://www.myfitri.it/evento/3932
VIII TRIATHLON LE BANDIE DEGLI EROI | 17-05-2026 | Spresiano (Treviso) | Veneto | VIII TRIATHLON SPRINT LE BANDIE DEGLI EROI | https://www.myfitri.it/evento/3932
VIII TRIATHLON LE BANDIE DEGLI EROI | 17-05-2026 | Spresiano (Treviso) | Veneto | VIII TRIATHLON SUPER SPRINT LE BANDIE DEGLI EROI | https://www.myfitri.it/evento/3932
X TRIATHLON CITTA' DI SAVONA | 11-10-2026 | Savona (Savona) | Liguria | X Triathlon Città di Savona | https://www.myfitri.it/evento/3991
XTERRA EUROPEAN CHAMPIONSHIP | 20-06-2026 | Molveno (Trento) | Trentino-Alto Adige/Südtirol | XTERRA EUROPEAN CHAMPIONSHIP | https://www.myfitri.it/evento/3968
XX Olympic Triathlon Città di Recco | 12-07-2026 | Recco (Genova) | Liguria | XX Olympic Triathlon Città di Recco | https://www.myfitri.it/evento/3903
campionato italiano universitario campionato italiano paratriathlon | 16-05-2026 | Loano (Savona) | Liguria | triathlon Kids Loano | https://www.myfitri.it/evento/3934
campionato italiano universitario campionato italiano paratriathlon | 16-05-2026 | Loano (Savona) | Liguria | triathlon giovani nord-ovest Loano | https://www.myfitri.it/evento/3934
campionato italiano universitario campionato italiano paratriathlon | 17-05-2026 | Loano (Savona) | Liguria | 4_TRIATHLON SPRINT LOANO | https://www.myfitri.it/evento/3934
campionato italiano universitario campionato italiano paratriathlon | 17-05-2026 | Loano (Savona) | Liguria | cambionato italiano universitario in collaborazione con CUS PROPATRIA MILANO | https://www.myfitri.it/evento/3934
campionato italiano universitario campionato italiano paratriathlon | 17-05-2026 | Loano (Savona) | Liguria | campionato italiano paratriathlon | https://www.myfitri.it/evento/3934
